3469.0, 3937.0, 5212.0
3379.0, 4165.0, 4841.0
4993.0, 4080.0, 3704.0
3469.0, 3937.0, 5212.0
3982.0, 3473.0, 4518.0
4564.0, 3934.0, 3785.0
3587.0, 3646.0, 4968.0
3523.0, 4327.0, 4673.0
4393.0, 3344.0, 4162.0
4316.0, 3800.0, 3930.0
4266.0, 3599.0, 4109.0
4747.0, 3953.0, 3705.0
4099.0, 4126.0, 4106.0
3523.0, 4327.0, 4673.0
5120.0, 3825.0, 3757.0
3982.0, 3473.0, 4518.0
4747.0, 3953.0, 3705.0
3641.0, 4036.0, 4429.0
4316.0, 3800.0, 3930.0
3982.0, 3473.0, 4518.0
4080.0, 3598.0, 4401.0
4393.0, 3344.0, 4162.0
3523.0, 4327.0, 4673.0
3523.0, 4327.0, 4673.0
3523.0, 4327.0, 4673.0
4316.0, 3800.0, 3930.0
4626.0, 3564.0, 3903.0
4374.0, 3385.0, 4743.0
3523.0, 4327.0, 4673.0
4626.0, 3564.0, 3903.0
3641.0, 4036.0, 4429.0
4393.0, 3344.0, 4162.0
4564.0, 3934.0, 3785.0
3641.0, 4036.0, 4429.0
3768.0, 3781.0, 4482.0
4393.0, 3344.0, 4162.0
3855.0, 3728.0, 4465.0
3523.0, 4327.0, 4673.0
4316.0, 3800.0, 3930.0
3587.0, 3646.0, 4968.0
3982.0, 3473.0, 4518.0
4266.0, 3599.0, 4109.0
3379.0, 4165.0, 4841.0
3379.0, 4165.0, 4841.0
3982.0, 3473.0, 4518.0
3982.0, 3473.0, 4518.0
3469.0, 3937.0, 5212.0
3379.0, 4165.0, 4841.0
3641.0, 4036.0, 4429.0
3641.0, 4036.0, 4429.0
3855.0, 3728.0, 4465.0
4564.0, 3934.0, 3785.0
4564.0, 3934.0, 3785.0
3379.0, 4165.0, 4841.0
3641.0, 4036.0, 4429.0
3261.0, 4456.0, 5085.0
4993.0, 4080.0, 3704.0
4316.0, 3800.0, 3930.0
3469.0, 3937.0, 5212.0
4564.0, 3934.0, 3785.0
3737.0, 4019.0, 4709.0
3641.0, 4036.0, 4429.0
4168.0, 3474.0, 4226.0
4393.0, 3344.0, 4162.0
4747.0, 3953.0, 3705.0
3469.0, 3937.0, 5212.0
3261.0, 4456.0, 5085.0
4993.0, 4080.0, 3704.0
3469.0, 3937.0, 5212.0
3939.0, 3261.0, 4957.0
