4559.0, 5341.0, 3127.0
3422.0, 4618.0, 4357.0
4154.0, 3523.0, 5380.0
4432.0, 3857.0, 4395.0
3685.0, 4052.0, 4939.0
5279.0, 4076.0, 3827.0
4559.0, 5341.0, 3127.0
5279.0, 4076.0, 3827.0
4559.0, 5341.0, 3127.0
3768.0, 5578.0, 3222.0
4716.0, 3523.0, 5038.0
3483.0, 4960.0, 3906.0
3768.0, 5578.0, 3222.0
5279.0, 4076.0, 3827.0
4154.0, 3523.0, 5380.0
4804.0, 4935.0, 3343.0
4493.0, 4199.0, 3944.0
4716.0, 3523.0, 5038.0
5279.0, 4076.0, 3827.0
3988.0, 6094.0, 2989.0
3988.0, 6094.0, 2989.0
4432.0, 3857.0, 4395.0
5279.0, 4076.0, 3827.0
3483.0, 4960.0, 3906.0
3685.0, 4052.0, 4939.0
5279.0, 4076.0, 3827.0
3991.0, 3988.0, 4704.0
4559.0, 5341.0, 3127.0
5279.0, 4076.0, 3827.0
5279.0, 4076.0, 3827.0
3988.0, 6094.0, 2989.0
3685.0, 4052.0, 4939.0
4233.0, 5688.0, 3205.0
5279.0, 4076.0, 3827.0
3768.0, 5578.0, 3222.0
5218.0, 3734.0, 4278.0
4432.0, 3857.0, 4395.0
4559.0, 5341.0, 3127.0
5279.0, 4076.0, 3827.0
3991.0, 3988.0, 4704.0
4432.0, 3857.0, 4395.0
4248.0, 4605.0, 3728.0
4013.0, 5172.0, 3438.0
5279.0, 4076.0, 3827.0
4233.0, 5688.0, 3205.0
3988.0, 6094.0, 2989.0
4154.0, 3523.0, 5380.0
3988.0, 6094.0, 2989.0
3768.0, 5578.0, 3222.0
3685.0, 4052.0, 4939.0
4308.0, 4394.0, 4146.0
3685.0, 4052.0, 4939.0
3991.0, 3988.0, 4704.0
4493.0, 4199.0, 3944.0
3837.0, 4614.0, 4120.0
4747.0, 3954.0, 4252.0
4233.0, 5688.0, 3205.0
5279.0, 4076.0, 3827.0
5279.0, 4076.0, 3827.0
5279.0, 4076.0, 3827.0
4233.0, 5688.0, 3205.0
4804.0, 4935.0, 3343.0
5218.0, 3734.0, 4278.0
4432.0, 3857.0, 4395.0
5279.0, 4076.0, 3827.0
4559.0, 5341.0, 3127.0
4013.0, 5172.0, 3438.0
4187.0, 4263.0, 4179.0
5218.0, 3734.0, 4278.0
4747.0, 3954.0, 4252.0
4154.0, 3523.0, 5380.0
4716.0, 3523.0, 5038.0
4559.0, 5341.0, 3127.0
4559.0, 5341.0, 3127.0
4154.0, 3523.0, 5380.0
4013.0, 5172.0, 3438.0
4339.0, 4825.0, 3360.0
4493.0, 4199.0, 3944.0
5218.0, 3734.0, 4278.0
3768.0, 5578.0, 3222.0
3988.0, 6094.0, 2989.0
4656.0, 3734.0, 4620.0
4432.0, 3857.0, 4395.0
3991.0, 3988.0, 4704.0
4154.0, 3523.0, 5380.0
3930.0, 3646.0, 5155.0
4716.0, 3523.0, 5038.0
4013.0, 5172.0, 3438.0
3768.0, 5578.0, 3222.0
4559.0, 5341.0, 3127.0
5279.0, 4076.0, 3827.0
5218.0, 3734.0, 4278.0
3768.0, 5578.0, 3222.0
5279.0, 4076.0, 3827.0
3667.0, 4212.0, 4573.0
3991.0, 3988.0, 4704.0
5279.0, 4076.0, 3827.0
4432.0, 3857.0, 4395.0
3988.0, 6094.0, 2989.0
3988.0, 6094.0, 2989.0
4808.0, 4296.0, 3801.0
4493.0, 4199.0, 3944.0
3988.0, 6094.0, 2989.0
3930.0, 3646.0, 5155.0
5218.0, 3734.0, 4278.0
4559.0, 5341.0, 3127.0
3746.0, 4394.0, 4488.0
4716.0, 3523.0, 5038.0
3768.0, 5578.0, 3222.0
4584.0, 4419.0, 3576.0
4233.0, 5688.0, 3205.0
3685.0, 4052.0, 4939.0
4559.0, 5341.0, 3127.0
3952.0, 4830.0, 3889.0
4804.0, 4935.0, 3343.0
4747.0, 3954.0, 4252.0
4716.0, 3523.0, 5038.0
4248.0, 4605.0, 3728.0
5279.0, 4076.0, 3827.0
4559.0, 5341.0, 3127.0
3422.0, 4618.0, 4357.0
4339.0, 4825.0, 3360.0
4584.0, 4419.0, 3576.0
5279.0, 4076.0, 3827.0
5218.0, 3734.0, 4278.0
4154.0, 3523.0, 5380.0
3891.0, 4089.0, 4798.0
4559.0, 5341.0, 3127.0
3988.0, 6094.0, 2989.0
4559.0, 5341.0, 3127.0
3685.0, 4052.0, 4939.0
3988.0, 6094.0, 2989.0
3930.0, 3646.0, 5155.0
4339.0, 4825.0, 3360.0
4248.0, 4605.0, 3728.0
3685.0, 4052.0, 4939.0
5279.0, 4076.0, 3827.0
5279.0, 4076.0, 3827.0
3768.0, 5578.0, 3222.0
3988.0, 6094.0, 2989.0
3930.0, 3646.0, 5155.0
5279.0, 4076.0, 3827.0
5218.0, 3734.0, 4278.0
3768.0, 5578.0, 3222.0
3422.0, 4618.0, 4357.0
3685.0, 4052.0, 4939.0
3768.0, 5578.0, 3222.0
4013.0, 5172.0, 3438.0
5279.0, 4076.0, 3827.0
3930.0, 3646.0, 5155.0
4559.0, 5341.0, 3127.0
3991.0, 3988.0, 4704.0
3930.0, 3646.0, 5155.0
3768.0, 5578.0, 3222.0
4716.0, 3523.0, 5038.0
4187.0, 4263.0, 4179.0
4747.0, 3954.0, 4252.0
4154.0, 3523.0, 5380.0
4308.0, 4394.0, 4146.0
4013.0, 5172.0, 3438.0
5218.0, 3734.0, 4278.0
3746.0, 4394.0, 4488.0
5279.0, 4076.0, 3827.0
3930.0, 3646.0, 5155.0
4248.0, 4605.0, 3728.0
3930.0, 3646.0, 5155.0
3988.0, 6094.0, 2989.0
4559.0, 5341.0, 3127.0
4559.0, 5341.0, 3127.0
4717.0, 4076.0, 4169.0
3988.0, 6094.0, 2989.0
3685.0, 4052.0, 4939.0
5218.0, 3734.0, 4278.0
4248.0, 4605.0, 3728.0
3988.0, 6094.0, 2989.0
3483.0, 4960.0, 3906.0
3991.0, 3988.0, 4704.0
3891.0, 4089.0, 4798.0
3930.0, 3646.0, 5155.0
4716.0, 3523.0, 5038.0
3837.0, 4614.0, 4120.0
5218.0, 3734.0, 4278.0
3685.0, 4052.0, 4939.0
4031.0, 5012.0, 3804.0
5218.0, 3734.0, 4278.0
5218.0, 3734.0, 4278.0
3483.0, 4960.0, 3906.0
3988.0, 6094.0, 2989.0
3483.0, 4960.0, 3906.0
5218.0, 3734.0, 4278.0
4013.0, 5172.0, 3438.0
3483.0, 4960.0, 3906.0
3728.0, 4554.0, 4122.0
3483.0, 4960.0, 3906.0
4432.0, 3857.0, 4395.0
3988.0, 6094.0, 2989.0
3768.0, 5578.0, 3222.0
4154.0, 3523.0, 5380.0
4559.0, 5341.0, 3127.0
4154.0, 3523.0, 5380.0
3988.0, 6094.0, 2989.0
3988.0, 6094.0, 2989.0
4559.0, 5341.0, 3127.0
3988.0, 6094.0, 2989.0
3988.0, 6094.0, 2989.0
3988.0, 6094.0, 2989.0
3483.0, 4960.0, 3906.0
3988.0, 6094.0, 2989.0
4013.0, 5172.0, 3438.0
5218.0, 3734.0, 4278.0
4804.0, 4935.0, 3343.0
3930.0, 3646.0, 5155.0
3483.0, 4960.0, 3906.0
3930.0, 3646.0, 5155.0
3930.0, 3646.0, 5155.0
3768.0, 5578.0, 3222.0
3685.0, 4052.0, 4939.0
3685.0, 4052.0, 4939.0
4559.0, 5341.0, 3127.0
3930.0, 3646.0, 5155.0
3930.0, 3646.0, 5155.0
3768.0, 5578.0, 3222.0
4716.0, 3523.0, 5038.0
3930.0, 3646.0, 5155.0
3930.0, 3646.0, 5155.0
5218.0, 3734.0, 4278.0
3930.0, 3646.0, 5155.0
4187.0, 4263.0, 4179.0
5218.0, 3734.0, 4278.0
5279.0, 4076.0, 3827.0
4804.0, 4935.0, 3343.0
3483.0, 4960.0, 3906.0
3930.0, 3646.0, 5155.0
3991.0, 3988.0, 4704.0
4154.0, 3523.0, 5380.0
3891.0, 4089.0, 4798.0
5218.0, 3734.0, 4278.0
5279.0, 4076.0, 3827.0
4154.0, 3523.0, 5380.0
4432.0, 3857.0, 4395.0
5218.0, 3734.0, 4278.0
3768.0, 5578.0, 3222.0
4154.0, 3523.0, 5380.0
4432.0, 3857.0, 4395.0
5279.0, 4076.0, 3827.0
3930.0, 3646.0, 5155.0
3930.0, 3646.0, 5155.0
5279.0, 4076.0, 3827.0
3746.0, 4394.0, 4488.0
5279.0, 4076.0, 3827.0
