2448.0, 2050.0, 1637.0
2774.0, 1935.0, 1271.0
1817.0, 1593.0, 2520.0
1622.0, 2156.0, 2541.0
1817.0, 1593.0, 2520.0
1939.0, 1828.0, 2115.0
2235.0, 2284.0, 1834.0
2253.0, 2613.0, 1658.0
1604.0, 1827.0, 2717.0
1744.0, 2391.0, 2136.0
2774.0, 1935.0, 1271.0
2235.0, 2284.0, 1834.0
2312.0, 1567.0, 1979.0
2235.0, 2284.0, 1834.0
1817.0, 1593.0, 2520.0
2523.0, 1969.0, 1730.0
1744.0, 2391.0, 2136.0
1934.0, 2703.0, 1942.0
2774.0, 1935.0, 1271.0
1934.0, 2703.0, 1942.0
1817.0, 1593.0, 2520.0
2235.0, 2284.0, 1834.0
1934.0, 2703.0, 1942.0
2231.0, 2015.0, 2102.0
1817.0, 1593.0, 2520.0
1934.0, 2703.0, 1942.0
2042.0, 1513.0, 2286.0
2774.0, 1935.0, 1271.0
1939.0, 1828.0, 2115.0
1934.0, 2703.0, 1942.0
1939.0, 1828.0, 2115.0
1744.0, 2391.0, 2136.0
2774.0, 1935.0, 1271.0
1425.0, 2481.0, 2420.0
1604.0, 1827.0, 2717.0
1726.0, 2062.0, 2312.0
2235.0, 2284.0, 1834.0
2448.0, 2050.0, 1637.0
1934.0, 2703.0, 1942.0
2448.0, 2050.0, 1637.0
1934.0, 2703.0, 1942.0
2197.0, 2084.0, 2096.0
1744.0, 2391.0, 2136.0
2253.0, 2613.0, 1658.0
2448.0, 2050.0, 1637.0
1425.0, 2481.0, 2420.0
2448.0, 2050.0, 1637.0
2253.0, 2613.0, 1658.0
1744.0, 2391.0, 2136.0
1717.0, 2668.0, 2407.0
1425.0, 2481.0, 2420.0
1934.0, 2703.0, 1942.0
2109.0, 3050.0, 1752.0
1934.0, 2703.0, 1942.0
2448.0, 2050.0, 1637.0
2197.0, 2084.0, 2096.0
1604.0, 1827.0, 2717.0
2774.0, 1935.0, 1271.0
2774.0, 1935.0, 1271.0
2265.0, 1713.0, 1749.0
2448.0, 2050.0, 1637.0
2253.0, 2613.0, 1658.0
1934.0, 2703.0, 1942.0
1744.0, 2391.0, 2136.0
1604.0, 1827.0, 2717.0
2265.0, 1713.0, 1749.0
1934.0, 2703.0, 1942.0
1303.0, 2246.0, 2825.0
2197.0, 2084.0, 2096.0
1934.0, 2703.0, 1942.0
1744.0, 2391.0, 2136.0
1744.0, 2391.0, 2136.0
2109.0, 3050.0, 1752.0
2448.0, 2050.0, 1637.0
2265.0, 1713.0, 1749.0
2774.0, 1935.0, 1271.0
2448.0, 2050.0, 1637.0
1817.0, 1593.0, 2520.0
2231.0, 2015.0, 2102.0
1934.0, 2703.0, 1942.0
1303.0, 2246.0, 2825.0
1604.0, 1827.0, 2717.0
1425.0, 2481.0, 2420.0
2253.0, 2613.0, 1658.0
1939.0, 1828.0, 2115.0
1573.0, 2300.0, 2518.0
1726.0, 2062.0, 2312.0
2638.0, 1452.0, 1613.0
1303.0, 2246.0, 2825.0
1934.0, 2703.0, 1942.0
1934.0, 2703.0, 1942.0
2109.0, 3050.0, 1752.0
2774.0, 1935.0, 1271.0
2253.0, 2613.0, 1658.0
2368.0, 1398.0, 1920.0
2235.0, 2284.0, 1834.0
1934.0, 2703.0, 1942.0
1817.0, 1593.0, 2520.0
2109.0, 3050.0, 1752.0
2638.0, 1452.0, 1613.0
1303.0, 2246.0, 2825.0
1604.0, 1827.0, 2717.0
2638.0, 1452.0, 1613.0
1622.0, 2156.0, 2541.0
2253.0, 2613.0, 1658.0
2774.0, 1935.0, 1271.0
1934.0, 2703.0, 1942.0
1939.0, 1828.0, 2115.0
1934.0, 2703.0, 1942.0
2042.0, 1513.0, 2286.0
1744.0, 2391.0, 2136.0
2638.0, 1452.0, 1613.0
1622.0, 2156.0, 2541.0
1425.0, 2481.0, 2420.0
1425.0, 2481.0, 2420.0
1604.0, 1827.0, 2717.0
2042.0, 1513.0, 2286.0
1934.0, 2703.0, 1942.0
2143.0, 1478.0, 2154.0
2774.0, 1935.0, 1271.0
1303.0, 2246.0, 2825.0
2253.0, 2613.0, 1658.0
1817.0, 1593.0, 2520.0
2448.0, 2050.0, 1637.0
1622.0, 2156.0, 2541.0
1744.0, 2391.0, 2136.0
2109.0, 3050.0, 1752.0
2235.0, 2284.0, 1834.0
2448.0, 2050.0, 1637.0
1939.0, 1828.0, 2115.0
1817.0, 1593.0, 2520.0
1939.0, 1828.0, 2115.0
1939.0, 1828.0, 2115.0
1939.0, 1828.0, 2115.0
1600.0, 2828.0, 2230.0
1303.0, 2246.0, 2825.0
1939.0, 1828.0, 2115.0
1817.0, 1593.0, 2520.0
1604.0, 1827.0, 2717.0
1425.0, 2481.0, 2420.0
1622.0, 2156.0, 2541.0
1303.0, 2246.0, 2825.0
1425.0, 2481.0, 2420.0
1817.0, 1593.0, 2520.0
2253.0, 2613.0, 1658.0
2265.0, 1713.0, 1749.0
1744.0, 2391.0, 2136.0
1939.0, 1828.0, 2115.0
1604.0, 1827.0, 2717.0
1622.0, 2156.0, 2541.0
1595.0, 2433.0, 2812.0
1303.0, 2246.0, 2825.0
1622.0, 2156.0, 2541.0
2109.0, 3050.0, 1752.0
2109.0, 3050.0, 1752.0
1425.0, 2481.0, 2420.0
2312.0, 1567.0, 1979.0
1934.0, 2703.0, 1942.0
1595.0, 2433.0, 2812.0
2638.0, 1452.0, 1613.0
1934.0, 2703.0, 1942.0
1303.0, 2246.0, 2825.0
1744.0, 2391.0, 2136.0
1303.0, 2246.0, 2825.0
2109.0, 3050.0, 1752.0
1934.0, 2703.0, 1942.0
1600.0, 2828.0, 2230.0
2448.0, 2050.0, 1637.0
1425.0, 2481.0, 2420.0
2265.0, 1713.0, 1749.0
2197.0, 2084.0, 2096.0
1934.0, 2703.0, 1942.0
1934.0, 2703.0, 1942.0
2265.0, 1713.0, 1749.0
1934.0, 2703.0, 1942.0
1303.0, 2246.0, 2825.0
1425.0, 2481.0, 2420.0
1604.0, 1827.0, 2717.0
1604.0, 1827.0, 2717.0
1425.0, 2481.0, 2420.0
1726.0, 2062.0, 2312.0
1817.0, 1593.0, 2520.0
1817.0, 1593.0, 2520.0
2638.0, 1452.0, 1613.0
1425.0, 2481.0, 2420.0
1726.0, 2062.0, 2312.0
1744.0, 2391.0, 2136.0
1934.0, 2703.0, 1942.0
1595.0, 2433.0, 2812.0
2042.0, 1513.0, 2286.0
2448.0, 2050.0, 1637.0
1939.0, 1828.0, 2115.0
1425.0, 2481.0, 2420.0
1303.0, 2246.0, 2825.0
1303.0, 2246.0, 2825.0
1600.0, 2828.0, 2230.0
1934.0, 2703.0, 1942.0
1934.0, 2703.0, 1942.0
2265.0, 1713.0, 1749.0
1817.0, 1593.0, 2520.0
1600.0, 2828.0, 2230.0
2231.0, 2015.0, 2102.0
1817.0, 1593.0, 2520.0
2253.0, 2613.0, 1658.0
1425.0, 2481.0, 2420.0
2638.0, 1452.0, 1613.0
